120.879,31.116667
120.906,31.062667
120.906,31.116667
120.933,31.035667
120.933,31.062667
120.933,31.089667
120.933,31.116667
120.933,31.143667
120.96,31.062667
120.96,31.089667
120.96,31.116667
120.96,31.143667
120.987,31.035667
120.987,31.062667
120.987,31.089667
120.987,31.116667
121.014,30.846667
121.014,30.900667
121.014,30.927667
121.014,30.954667
121.014,30.981667
121.014,31.008667
121.014,31.035667
121.014,31.062667
121.014,31.089667
121.014,31.116667
121.041,30.846667
121.041,30.873667
121.041,30.900667
121.041,30.927667
121.041,30.954667
121.041,30.981667
121.041,31.008667
121.041,31.035667
121.041,31.062667
121.041,31.089667
121.041,31.116667
121.041,31.143667
121.068,30.873667
121.068,30.900667
121.068,30.927667
121.068,30.954667
121.068,30.981667
121.068,31.008667
121.068,31.035667
121.068,31.062667
121.068,31.089667
121.068,31.116667
121.068,31.143667
121.095,30.873667
121.095,30.900667
121.095,30.927667
121.095,30.954667
121.095,30.981667
121.095,31.008667
121.095,31.035667
121.095,31.062667
121.095,31.089667
121.095,31.116667
121.095,31.143667
121.095,31.170667
121.095,31.197667
121.095,31.224667
121.095,31.251667
121.095,31.278667
121.122,30.873667
121.122,30.900667
121.122,30.927667
121.122,30.954667
121.122,30.981667
121.122,31.008667
121.122,31.035667
121.122,31.062667
121.122,31.089667
121.122,31.116667
121.122,31.143667
121.122,31.170667
121.122,31.197667
121.122,31.224667
121.122,31.251667
121.122,31.278667
121.122,31.359667
121.122,31.764667
121.149,30.792667
121.149,30.819667
121.149,30.846667
121.149,30.873667
121.149,30.900667
121.149,30.927667
121.149,30.954667
121.149,30.981667
121.149,31.008667
121.149,31.035667
121.149,31.062667
121.149,31.089667
121.149,31.116667
121.149,31.143667
121.149,31.170667
121.149,31.197667
121.149,31.224667
121.149,31.251667
121.149,31.278667
121.149,31.332667
121.149,31.359667
121.149,31.386667
121.149,31.737667
121.149,31.764667
121.176,30.792667
121.176,30.819667
121.176,30.846667
121.176,30.873667
121.176,30.900667
121.176,30.927667
121.176,30.954667
121.176,30.981667
121.176,31.008667
121.176,31.035667
121.176,31.062667
121.176,31.089667
121.176,31.116667
121.176,31.143667
121.176,31.170667
121.176,31.197667
121.176,31.224667
121.176,31.251667
121.176,31.278667
121.176,31.305667
121.176,31.332667
121.176,31.359667
121.176,31.386667
121.176,31.413667
121.176,31.440667
121.176,31.737667
121.203,30.792667
121.203,30.819667
121.203,30.846667
121.203,30.873667
121.203,30.900667
121.203,30.927667
121.203,30.954667
121.203,30.981667
121.203,31.008667
121.203,31.035667
121.203,31.062667
121.203,31.089667
121.203,31.116667
121.203,31.143667
121.203,31.170667
121.203,31.197667
121.203,31.224667
121.203,31.251667
121.203,31.278667
121.203,31.305667
121.203,31.332667
121.203,31.359667
121.203,31.386667
121.203,31.413667
121.203,31.440667
121.203,31.467667
121.203,31.710667
121.23,30.792667
121.23,30.819667
121.23,30.846667
121.23,30.873667
121.23,30.900667
121.23,30.927667
121.23,30.954667
121.23,30.981667
121.23,31.008667
121.23,31.035667
121.23,31.062667
121.23,31.089667
121.23,31.116667
121.23,31.143667
121.23,31.170667
121.23,31.197667
121.23,31.224667
121.23,31.251667
121.23,31.278667
121.23,31.305667
121.23,31.332667
121.23,31.359667
121.23,31.386667
121.23,31.413667
121.23,31.440667
121.23,31.467667
121.23,31.710667
121.257,30.765667
121.257,30.792667
121.257,30.819667
121.257,30.846667
121.257,30.873667
121.257,30.900667
121.257,30.927667
121.257,30.954667
121.257,30.981667
121.257,31.008667
121.257,31.035667
121.257,31.062667
121.257,31.089667
121.257,31.116667
121.257,31.143667
121.257,31.170667
121.257,31.197667
121.257,31.224667
121.257,31.251667
121.257,31.278667
121.257,31.305667
121.257,31.332667
121.257,31.359667
121.257,31.386667
121.257,31.413667
121.257,31.440667
121.257,31.467667
121.257,31.683667
121.284,30.711667
121.284,30.738667
121.284,30.765667
121.284,30.792667
121.284,30.819667
121.284,30.846667
121.284,30.873667
121.284,30.900667
121.284,30.927667
121.284,30.954667
121.284,30.981667
121.284,31.008667
121.284,31.035667
121.284,31.062667
121.284,31.089667
121.284,31.116667
121.284,31.143667
121.284,31.170667
121.284,31.197667
121.284,31.224667
121.284,31.251667
121.284,31.278667
121.284,31.305667
121.284,31.332667
121.284,31.359667
121.284,31.386667
121.284,31.413667
121.284,31.440667
121.284,31.467667
121.284,31.656667
121.311,30.711667
121.311,30.738667
121.311,30.765667
121.311,30.792667
121.311,30.819667
121.311,30.846667
121.311,30.873667
121.311,30.900667
121.311,30.927667
121.311,30.954667
121.311,30.981667
121.311,31.008667
121.311,31.035667
121.311,31.062667
121.311,31.089667
121.311,31.116667
121.311,31.143667
121.311,31.170667
121.311,31.197667
121.311,31.224667
121.311,31.251667
121.311,31.278667
121.311,31.305667
121.311,31.332667
121.311,31.359667
121.311,31.386667
121.311,31.413667
121.311,31.440667
121.311,31.467667
121.311,31.494667
121.311,31.629667
121.311,31.656667
121.338,30.711667
121.338,30.738667
121.338,30.765667
121.338,30.792667
121.338,30.819667
121.338,30.846667
121.338,30.873667
121.338,30.900667
121.338,30.927667
121.338,30.954667
121.338,30.981667
121.338,31.008667
121.338,31.035667
121.338,31.062667
121.338,31.089667
121.338,31.116667
121.338,31.143667
121.338,31.170667
121.338,31.197667
121.338,31.224667
121.338,31.251667
121.338,31.278667
121.338,31.305667
121.338,31.332667
121.338,31.359667
121.338,31.386667
121.338,31.413667
121.338,31.440667
121.338,31.467667
121.338,31.494667
121.338,31.602667
121.338,31.629667
121.365,30.684667
121.365,30.711667
121.365,30.738667
121.365,30.765667
121.365,30.792667
121.365,30.819667
121.365,30.846667
121.365,30.873667
121.365,30.900667
121.365,30.927667
121.365,30.954667
121.365,30.981667
121.365,31.008667
121.365,31.035667
121.365,31.062667
121.365,31.089667
121.365,31.116667
121.365,31.143667
121.365,31.170667
121.365,31.197667
121.365,31.224667
121.365,31.251667
121.365,31.278667
121.365,31.305667
121.365,31.332667
121.365,31.359667
121.365,31.386667
121.365,31.413667
121.365,31.440667
121.365,31.467667
121.365,31.494667
121.365,31.521667
121.365,31.575667
121.365,31.602667
121.392,30.684667
121.392,30.711667
121.392,30.738667
121.392,30.765667
121.392,30.792667
121.392,30.819667
121.392,30.846667
121.392,30.873667
121.392,30.900667
121.392,30.927667
121.392,30.954667
121.392,30.981667
121.392,31.008667
121.392,31.035667
121.392,31.062667
121.392,31.089667
121.392,31.116667
121.392,31.143667
121.392,31.170667
121.392,31.197667
121.392,31.224667
121.392,31.251667
121.392,31.278667
121.392,31.305667
121.392,31.332667
121.392,31.359667
121.392,31.386667
121.392,31.413667
121.392,31.440667
121.392,31.467667
121.392,31.494667
121.392,31.521667
121.392,31.548667
121.392,31.575667
121.392,31.602667
121.419,30.684667
121.419,30.711667
121.419,30.738667
121.419,30.765667
121.419,30.792667
121.419,30.819667
121.419,30.846667
121.419,30.873667
121.419,30.900667
121.419,30.927667
121.419,30.954667
121.419,30.981667
121.419,31.008667
121.419,31.035667
121.419,31.062667
121.419,31.089667
121.419,31.116667
121.419,31.143667
121.419,31.170667
121.419,31.197667
121.419,31.224667
121.419,31.251667
121.419,31.278667
121.419,31.305667
121.419,31.332667
121.419,31.359667
121.419,31.386667
121.419,31.413667
121.419,31.440667
121.419,31.467667
121.419,31.494667
121.419,31.521667
121.419,31.548667
121.419,31.575667
121.446,30.684667
121.446,30.711667
121.446,30.738667
121.446,30.765667
121.446,30.792667
121.446,30.819667
121.446,30.846667
121.446,30.873667
121.446,30.900667
121.446,30.927667
121.446,30.954667
121.446,30.981667
121.446,31.008667
121.446,31.035667
121.446,31.062667
121.446,31.089667
121.446,31.116667
121.446,31.143667
121.446,31.170667
121.446,31.197667
121.446,31.224667
121.446,31.251667
121.446,31.278667
121.446,31.305667
121.446,31.332667
121.446,31.359667
121.446,31.386667
121.446,31.413667
121.446,31.440667
121.446,31.467667
121.446,31.494667
121.446,31.521667
121.446,31.548667
121.473,30.684667
121.473,30.711667
121.473,30.738667
121.473,30.765667
121.473,30.792667
121.473,30.819667
121.473,30.846667
121.473,30.873667
121.473,30.900667
121.473,30.927667
121.473,30.954667
121.473,30.981667
121.473,31.008667
121.473,31.035667
121.473,31.062667
121.473,31.089667
121.473,31.116667
121.473,31.143667
121.473,31.170667
121.473,31.197667
121.473,31.224667
121.473,31.251667
121.473,31.278667
121.473,31.305667
121.473,31.332667
121.473,31.359667
121.473,31.386667
121.473,31.413667
121.473,31.440667
121.473,31.467667
121.473,31.494667
121.473,31.521667
121.473,31.548667
121.5,30.684667
121.5,30.711667
121.5,30.738667
121.5,30.765667
121.5,30.792667
121.5,30.819667
121.5,30.846667
121.5,30.873667
121.5,30.900667
121.5,30.927667
121.5,30.954667
121.5,30.981667
121.5,31.008667
121.5,31.035667
121.5,31.062667
121.5,31.089667
121.5,31.116667
121.5,31.143667
121.5,31.170667
121.5,31.197667
121.5,31.224667
121.5,31.251667
121.5,31.278667
121.5,31.305667
121.5,31.332667
121.5,31.359667
121.5,31.386667
121.5,31.413667
121.5,31.440667
121.5,31.467667
121.5,31.494667
121.5,31.521667
121.527,30.711667
121.527,30.738667
121.527,30.765667
121.527,30.792667
121.527,30.819667
121.527,30.846667
121.527,30.873667
121.527,30.900667
121.527,30.927667
121.527,30.954667
121.527,30.981667
121.527,31.008667
121.527,31.035667
121.527,31.062667
121.527,31.089667
121.527,31.116667
121.527,31.143667
121.527,31.170667
121.527,31.197667
121.527,31.224667
121.527,31.251667
121.527,31.278667
121.527,31.305667
121.527,31.332667
121.527,31.359667
121.527,31.386667
121.527,31.413667
121.527,31.440667
121.527,31.467667
121.527,31.494667
121.554,30.711667
121.554,30.738667
121.554,30.765667
121.554,30.792667
121.554,30.819667
121.554,30.846667
121.554,30.873667
121.554,30.900667
121.554,30.927667
121.554,30.954667
121.554,30.981667
121.554,31.008667
121.554,31.035667
121.554,31.062667
121.554,31.089667
121.554,31.116667
121.554,31.143667
121.554,31.170667
121.554,31.197667
121.554,31.224667
121.554,31.251667
121.554,31.278667
121.554,31.305667
121.554,31.332667
121.554,31.359667
121.554,31.386667
121.554,31.413667
121.554,31.440667
121.554,31.467667
121.554,31.494667
121.581,30.738667
121.581,30.765667
121.581,30.792667
121.581,30.819667
121.581,30.846667
121.581,30.873667
121.581,30.900667
121.581,30.927667
121.581,30.954667
121.581,30.981667
121.581,31.008667
121.581,31.035667
121.581,31.062667
121.581,31.089667
121.581,31.116667
121.581,31.143667
121.581,31.170667
121.581,31.197667
121.581,31.224667
121.581,31.251667
121.581,31.278667
121.581,31.305667
121.581,31.332667
121.581,31.359667
121.581,31.386667
121.581,31.413667
121.581,31.440667
121.581,31.467667
121.608,30.738667
121.608,30.765667
121.608,30.792667
121.608,30.819667
121.608,30.846667
121.608,30.873667
121.608,30.900667
121.608,30.927667
121.608,30.954667
121.608,30.981667
121.608,31.008667
121.608,31.035667
121.608,31.062667
121.608,31.089667
121.608,31.116667
121.608,31.143667
121.608,31.170667
121.608,31.197667
121.608,31.224667
121.608,31.251667
121.608,31.278667
121.608,31.305667
121.608,31.332667
121.608,31.359667
121.608,31.386667
121.608,31.413667
121.608,31.440667
121.635,30.765667
121.635,30.792667
121.635,30.819667
121.635,30.846667
121.635,30.873667
121.635,30.900667
121.635,30.927667
121.635,30.954667
121.635,30.981667
121.635,31.008667
121.635,31.035667
121.635,31.062667
121.635,31.089667
121.635,31.116667
121.635,31.143667
121.635,31.170667
121.635,31.197667
121.635,31.224667
121.635,31.251667
121.635,31.278667
121.635,31.305667
121.635,31.332667
121.635,31.359667
121.635,31.386667
121.635,31.413667
121.635,31.440667
121.662,30.765667
121.662,30.792667
121.662,30.819667
121.662,30.846667
121.662,30.873667
121.662,30.900667
121.662,30.927667
121.662,30.954667
121.662,30.981667
121.662,31.008667
121.662,31.035667
121.662,31.062667
121.662,31.089667
121.662,31.116667
121.662,31.143667
121.662,31.170667
121.662,31.197667
121.662,31.224667
121.662,31.251667
121.662,31.278667
121.662,31.305667
121.662,31.332667
121.662,31.359667
121.662,31.386667
121.662,31.413667
121.689,30.792667
121.689,30.819667
121.689,30.846667
121.689,30.873667
121.689,30.900667
121.689,30.927667
121.689,30.954667
121.689,30.981667
121.689,31.008667
121.689,31.035667
121.689,31.062667
121.689,31.089667
121.689,31.116667
121.689,31.143667
121.689,31.170667
121.689,31.197667
121.689,31.224667
121.689,31.251667
121.689,31.278667
121.689,31.305667
121.689,31.332667
121.689,31.359667
121.689,31.386667
121.716,30.792667
121.716,30.819667
121.716,30.846667
121.716,30.873667
121.716,30.900667
121.716,30.927667
121.716,30.954667
121.716,30.981667
121.716,31.008667
121.716,31.035667
121.716,31.062667
121.716,31.089667
121.716,31.116667
121.716,31.143667
121.716,31.170667
121.716,31.197667
121.716,31.224667
121.716,31.251667
121.716,31.278667
121.716,31.305667
121.716,31.332667
121.716,31.359667
121.716,31.386667
121.743,30.819667
121.743,30.846667
121.743,30.873667
121.743,30.900667
121.743,30.927667
121.743,30.954667
121.743,30.981667
121.743,31.008667
121.743,31.035667
121.743,31.062667
121.743,31.089667
121.743,31.116667
121.743,31.143667
121.743,31.170667
121.743,31.197667
121.743,31.224667
121.743,31.251667
121.743,31.278667
121.743,31.305667
121.743,31.332667
121.77,30.819667
121.77,30.846667
121.77,30.873667
121.77,30.900667
121.77,30.927667
121.77,30.954667
121.77,30.981667
121.77,31.008667
121.77,31.035667
121.77,31.062667
121.77,31.089667
121.77,31.116667
121.77,31.143667
121.77,31.170667
121.77,31.197667
121.77,31.224667
121.77,31.251667
121.797,30.846667
121.797,30.873667
121.797,30.900667
121.797,30.927667
121.797,30.954667
121.797,30.981667
121.797,31.008667
121.797,31.035667
121.797,31.062667
121.797,31.089667
121.797,31.116667
121.797,31.143667
121.797,31.170667
121.797,31.197667
121.824,30.846667
121.824,30.873667
121.824,30.900667
121.824,30.927667
121.824,30.954667
121.824,30.981667
121.824,31.008667
121.824,31.035667
121.824,31.062667
121.824,31.089667
121.824,31.116667
121.851,30.873667
121.851,30.900667
121.851,30.927667
121.851,30.954667
121.851,30.981667
121.851,31.008667
121.851,31.035667
121.851,31.062667
121.878,30.873667
121.878,30.900667
121.878,30.927667
121.878,30.954667
121.878,30.981667
121.878,31.008667
121.905,30.900667
121.905,30.927667
121.397,31.6278
121.788071,31.515952
121.617625,31.53775
121.52325,31.5815
