名侦探柯南：零的执行人,立川让,9.7,5.7,8.5,9.3,8.1,樱井武晴,8.2,5.7,5.7,0,0,青山刚昌,5.7,6.6,8.2,6.2,5.8,高山南,5.7,6.6,6.8,7.4,8.2,山口胜平,8.8,5.7,0,0,0,山崎和佳奈,5.7,6.6,8.2,5.3,6.2,动画/悬疑,日本,日语,2018-04-13,110,67606,75408,5.7
摩天营救,罗森·马歇尔·瑟伯,7.1,6.3,6.0,6.2,0,罗森·马歇尔·瑟伯,7.1,6.3,6.0,6.2,0,0,0,0,0,0,0,道恩·强森,8.3,6.3,6.4,0,0,内芙·坎贝尔,6.3,7.4,8.9,0,0,黄经汉,6.3,6.4,5.6,6.0,0,动作/惊悚/冒险,美国,英语 / 粤语 / 汉语普通话,2018-07-13,102,111494,73397,6.3
超时空同居,苏伦,6.9,4.1,0,0,0,苏伦,6.9,4.1,0,0,0,刘迟,3.8,6.9,3.7,0,0,雷佳音,7.9,6.4,9.2,6.9,0,佟丽娅,5.9,6.9,6.5,6.7,0,张衣,6.9,6.2,6.6,6.0,0,喜剧/爱情/奇幻,中国大陆,汉语普通话,2018-05-18,101,329946,67255,6.9
超人总动员2,布拉德·伯德,7.7,7.9,7.7,6.3,8.3,布拉德·伯德,0,0,0,0,0,0,0,0,0,0,0,格雷格·T·尼尔森,0,0,0,0,0,霍利·亨特,0,0,0,0,0,莎拉·沃威尔,0,0,0,0,0,喜剧/动作/动画/冒险,美国,英语,2018-06-15,118,156236,54648,7.9
家和万事惊,邱礼涛,5.8,6.0,5.3,5.1,0,张达明,6.0,4.8,0,0,0,0,0,0,0,0,0,吴镇宇,6.0,7.4,5.3,7.6,0,古天乐,6.0,3.5,5.7,5.1,0,袁咏仪,5.5,6.0,5.3,3.9,7.1,喜剧/家庭,中国大陆 / 香港,粤语,2019-01-18,92,8865,8025,6.0
寂静之地,约翰·卡拉辛斯基,5.8,8.1,6.3,7.8,5.6,布莱恩·伍兹,6.3,5.9,4.8,0,0,斯科特·贝克,6.3,5.9,4.8,0,0,艾米莉·布朗特,7.1,6.9,6.3,6.8,5.6,约翰·卡拉辛斯基,5.8,8.1,6.3,7.8,5.6,米利森特·西蒙兹,6.3,6.0,0,0,0,惊悚/恐怖,美国,美国手语 / 英语,2018-03-09,90,186667,65290,6.3
升级,雷·沃纳尔,7.7,8.1,6.1,4.1,6.8,雷·沃纳尔,7.7,8.1,6.1,4.1,6.8,0,0,0,0,0,0,罗根·马歇尔-格林,8.1,7.9,7.4,6.6,8.2,梅拉里·沃列何,8.1,7.9,4.8,0,0,哈里森·吉尔伯特森,5.8,6.2,8.1,3.9,5.6,动作/科幻/惊悚,澳大利亚,英语,2018-03-10,100,77428,45618,8.1
黑色党徒,斯派克·李,7.1,0,0,0,0,斯派克·李,7.1,0,0,0,0,查利·瓦赫特尔,7.1,0,0,0,0,约翰·大卫·华盛顿,7.0,8.3,7.1,5.5,0,亚历克·鲍德温,0,0,0,0,0,小伊塞亚·维特洛克,6.6,7.0,7.1,0,0,剧情/传记/犯罪,美国,英语,2018-05-14,135,11726,14198,7.1
一个小忙,保罗·费格,7.1,6.1,0,0,0,杰西卡·沙泽尔,7.1,6.5,5.5,7.7,0,达塞·贝尔,7.1,0,0,0,0,安娜·肯德里克,6.8,7.1,5.9,6.1,0,布蕾克·莱弗利,7.1,6.9,5.4,7.1,7.1,亨利·戈尔丁,7.1,6.2,0,0,0,剧情/犯罪/悬疑,美国 / 加拿大,英语,2018-09-14,117,29045,17890,7.1
与神同行2：因与缘,金容华,7.5,7.7,5.4,7.3,7.9,金容华,7.5,7.7,5.4,7.3,7.9,0,0,0,0,0,0,河正宇,6.0,7.5,7.7,7.0,0,朱智勋,6.6,8.5,6.7,7.5,8.4,马东锡,6.2,5.8,5.7,7.5,6.2,动作/奇幻,韩国,韩语,2018-08-01,142,48104,27703,7.5
副总统,亚当·麦凯,6.7,7.3,7.9,0,0,亚当·麦凯,6.7,7.3,7.9,0,0,0,0,0,0,0,0,克里斯蒂安·贝尔,6.7,6.3,6.8,6.6,8.4,艾米·亚当斯,6.7,8.3,6.5,7.4,0,史蒂夫·卡瑞尔,6.7,5.8,6.2,0,0,剧情/喜剧/传记/历史,美国,英语,2018-12-25,132,3566,10502,6.7
风语咒,刘阔,6.9,6.8,8.5,7.8,8.1,于奥,6.9,7.6,0,0,0,周铁男,6.9,0,0,0,0,路知行,6.9,8.2,6.4,6.0,5.7,阎萌萌,8.3,6.9,7.3,6.6,0,褚珺,8.2,8.3,6.9,6.6,0,动画/奇幻,中国大陆,汉语普通话,2018-08-03,105,82370,41587,6.9
印度暴徒,维贾伊·克利须那·阿查里雅,5.9,7.2,7.0,6.2,7.9,维贾伊·克利须那·阿查里雅,5.9,7.2,7.0,6.2,7.9,0,0,0,0,0,0,阿米尔·汗,5.9,7.7,9.0,0,0,卡特莉娜·卡芙,7.1,5.9,6.0,6.6,6.9,阿米达普·巴强,5.9,7.3,4.9,0,0,喜剧/动作/冒险,印度,印地语,2018-11-08,164,16034,9902,5.9
侏罗纪世界2,胡安·安东尼奥·巴亚纳,6.7,7.3,7.2,0,0,科林·特雷沃罗,6.7,6.9,7.7,6.5,0,德里克·康纳利,6.7,6.5,6.1,7.7,0,克里斯·帕拉特,7.2,6.7,8.1,8.2,8.0,布莱丝·达拉斯·霍华德,6.8,6.7,7.9,8.8,6.5,贾斯蒂斯·史密斯,6.7,6.5,9.3,6.1,0,动作/科幻/冒险,美国 / 西班牙,英语,2018-06-15,128,257852,40697,6.7
中国合伙人2,刘亚当,4.1,0,0,0,0,茅越之,4.1,0,0,0,0,祝上,4.1,0,0,0,0,赵立新,4.1,9.2,8.2,3.8,8.0,凌潇肃,4.1,4.6,5.5,0,0,王嘉,4.1,6.5,2.7,0,0,剧情,中国大陆,汉语普通话 / 英语,2018-12-18,123,4833,9475,4.1
你能原谅我吗？,玛丽埃尔·海勒,7.1,8.1,7.0,0,0,妮可·哈罗芬瑟,6.2,7.1,8.5,6.5,5.9,杰夫·惠蒂,7.1,0,0,0,0,梅丽莎·麦卡西,7.1,6.3,5.4,6.9,0,理查德·E·格兰特,6.0,7.1,7.8,7.2,0,多莉·韦尔斯,7.1,5.4,0,0,0,剧情/喜剧/传记/犯罪,美国,英语,2018-09-01,107,2286,6137,7.1
胖子行动队,包贝尔,6.7,2.8,3.5,0,0,张鹏,4.2,0,0,0,0,刘智林,4.2,3.2,0,0,0,文章,4.2,6.8,6.5,6.1,7.4,包贝尔,6.7,2.8,3.5,0,0,郭京飞,7.9,4.2,5.2,4.6,0,喜剧/动作,中国大陆,汉语普通话,2018-09-30,108,47042,16357,4.2
冷战,帕维乌·帕夫利科夫斯基,7.8,7.7,5.8,0,0,雅努什·格沃瓦茨基,7.8,7.7,0,0,0,帕维乌·帕夫利科夫斯基,7.8,7.7,5.8,0,0,尤安娜·库里克,7.8,7.8,7.5,0,0,托马斯·科特,7.8,6.3,7.3,7.3,0,波利斯·席克,7.8,6.3,7.3,0,0,剧情/爱情/音乐,波兰 / 法国 / 英国,波兰语 / 法语 / 德语 / 克罗地亚语 / 意大利语 / 俄语,2018-05-10,88,15550,27226,7.8
脱欧：无理之战,托比·海恩斯,7.7,8.3,7.8,7.2,8.6,詹姆斯·格拉汉姆,7.7,8.5,6.7,0,0,0,0,0,0,0,0,本尼迪克特·康伯巴奇,7.7,6.3,6.3,7.7,0,李·博德曼,7.7,6.9,6.5,6.1,0,奥利弗·莫尔特曼,7.7,3.9,6.6,6.6,0,剧情,英国 / 美国,英语,2019-01-07,92,5889,11883,7.7
绝地隧战,金秉祐,6.0,8.7,6.4,0,0,金秉祐,6.0,8.7,6.4,0,0,0,0,0,0,0,0,河正宇,6.0,7.5,7.7,7.0,0,李善均,6.0,9.4,4.8,6.4,8.0,詹妮弗·艾莉,6.0,6.0,6.6,5.6,0,剧情/动作/惊悚,韩国,韩语 / 英语,2018-12-26,124,4615,4339,6.0
门锁,李权,6.8,6.7,6.3,6.9,0,朴正熙,6.8,0,0,0,0,李权,6.8,6.7,6.3,6.9,0,孔晓振,6.3,6.8,8.2,7.0,6.9,金叡园,6.8,7.2,5.3,5.6,0,金圣武,6.8,6.2,7.1,8.3,7.1,悬疑/惊悚,韩国,韩语,2018-12-05,102,12658,7621,6.8
我的间谍前男友,苏珊娜·福格尔,6.3,6.7,0,0,0,苏珊娜·福格尔,6.3,6.7,0,0,0,大卫·伊瑟森,6.3,0,0,0,0,米拉·库尼斯,6.3,5.6,8.8,8.9,0,凯特·麦克金农,6.3,7.2,0,0,0,贾斯汀·塞洛克斯,7.6,7.1,8.3,6.3,4.8,喜剧/动作,美国 / 加拿大,英语 / 俄语 / 法语,2018-08-03,117,36568,64561,6.3
嗝嗝老师,西达夫·马贺拉,7.5,7.5,0,0,0,奥库勒·查乌赫雷,7.5,0,0,0,0,西达夫·马贺拉,7.5,7.5,0,0,0,拉妮·玛克赫吉,7.5,6.9,6.7,7.4,0,内拉吉·卡比,7.5,7.5,7.0,7.4,0,萨钦,7.5,9.0,0,0,0,剧情/喜剧,印度,印地语 / 英语,2018-03-23,120,44115,23198,7.5
未来的未来,细田守,6.7,7.7,8.6,8.6,8.6,细田守,6.7,7.7,8.6,8.6,8.6,0,0,0,0,0,0,上白石萌歌,8.2,8.0,6.9,6.7,0,黑木华,5.9,6.8,6.8,0,0,星野源,6.7,6.5,8.9,7.8,0,动画/奇幻,日本,日语,2018-05-16,98,4016,8883,6.7
喜欢，轻吻，快跑,克里斯托夫·奥诺雷,7.8,6.9,4.4,6.2,6.1,克里斯托夫·奥诺雷,7.8,6.9,4.4,6.2,6.1,0,0,0,0,0,0,文森特·拉科斯特,6.9,7.1,7.8,6.4,0,皮埃尔·德隆尚,7.9,7.8,0,0,0,德尼·波达利德斯,7.8,7.6,0,0,0,剧情/爱情/同性,法国,法语,2018-05-10,132,11583,33907,7.8
寡妇联盟,史蒂夫·麦奎因,6.3,8.0,0,0,0,史蒂夫·麦奎因,6.3,8.0,0,0,0,吉莉安·弗琳,6.3,8.3,7.4,6.0,8.7,维奥拉·戴维斯,9.0,6.3,8.5,7.0,0,连姆·尼森,7.3,6.3,8.4,6.6,0,乔·博恩瑟,8.3,7.9,6.3,7.7,8.6,剧情/犯罪/惊悚,英国 / 美国,英语 / 西班牙语 / 波兰语,2018-09-09,129,5511,5950,6.3
死亡天使,路易斯·奥特加,7.4,0,0,0,0,塞尔吉奥·奥尔金,7.4,0,0,0,0,路易斯·奥特加,7.4,0,0,0,0,奇诺·达林,7.7,7.4,5.5,0,0,丹尼尔·凡尼戈,7.4,6.0,0,0,0,洛伦佐·法罗,7.4,0,0,0,0,剧情/传记/犯罪/同性,阿根廷 / 西班牙,西班牙语,2018-05-12,120,1035,10143,7.4
昆池岩,郑凡植,6.1,6.5,5.9,6.8,5.7,郑凡植,6.1,6.5,5.9,6.8,5.7,0,0,0,0,0,0,魏河俊,7.9,7.5,7.7,6.1,6.6,朴智炫,8.3,7.5,7.1,6.1,0,吴雅妍,8.9,6.1,5.8,7.2,0,恐怖,韩国,韩语,2018-03-28,94,104312,29003,6.1
铁血战士,沙恩·布莱克,5.0,7.0,0,0,0,弗莱德·戴克尔,5.0,5.2,8.3,6.7,0,沙恩·布莱克,5.0,7.0,0,0,0,波伊德·霍布鲁克,5.0,8.3,0,0,0,崔凡特·罗兹,7.1,5.0,6.7,5.6,5.8,雅各布·特伦布莱,7.7,5.0,8.6,6.9,0,动作/科幻/惊悚/冒险,美国 / 加拿大,英语 / 西班牙语,2018-09-07,107,36272,40075,5.0
天鹅绒圆锯,丹·吉尔罗伊,5.5,6.8,6.5,8.3,6.7,丹·吉尔罗伊,5.5,6.8,6.5,8.3,6.7,0,0,0,0,0,0,杰克·吉伦哈尔,5.5,7.7,7.3,6.0,6.6,蕾妮·罗素,5.5,4.6,7.7,8.3,0,托妮·科莱特,5.5,6.8,5.8,6.5,0,剧情/悬疑/惊悚,美国,英语,2019-01-27,109,2345,3259,5.5
阿尔法：狼伴归途,艾尔伯特·休斯,6.4,6.7,0,0,0,达恩·威登霍普,6.4,0,0,0,0,艾尔伯特·休斯,6.4,6.7,0,0,0,柯蒂·斯密特-麦菲,6.4,7.3,7.7,7.4,0,恰克,6.4,0,0,0,0,约翰内斯·豪克尔·约翰内森,6.8,7.7,5.1,6.4,7.6,剧情/冒险,美国,英语,2018-08-17,96,25704,45884,6.4
克里斯托弗·罗宾,马克·福斯特,8.0,0,0,0,0,亚历克斯·罗斯·派瑞,8.0,6.2,6.5,0,0,汤姆·麦卡锡,6.0,8.0,7.3,8.3,8.8,伊万·麦克格雷格,8.0,6.0,8.4,8.2,7.1,海莉·阿特维尔,7.2,8.0,6.8,0,0,勃朗特·卡迈克尔,5.8,8.0,7.3,0,0,喜剧/动画/冒险,美国,英语,2018-08-03,104,17915,29925,8.0
寄宿学校,鲍兹·亚金,7.3,5.5,6.6,7.2,7.6,鲍兹·亚金,0,0,0,0,0,0,0,0,0,0,0,卢克·普拉尔,0,0,0,0,0,斯特林·杰里斯,0,0,0,0,0,威尔·帕顿,0,0,0,0,0,悬疑/恐怖,美国,英语,2018-08-31,111,30599,28445,7.3
环太平洋：雷霆再起,斯蒂文·S·迪奈特,5.4,8.3,8.8,8.5,8.7,斯蒂文·S·迪奈特,5.4,8.3,8.8,8.5,8.7,艾米丽·卡迈克尔,5.4,0,0,0,0,约翰·博耶加,8.4,5.4,7.1,0,0,斯科特·伊斯特伍德,5.4,5.4,7.0,0,0,卡莉·史派妮,7.6,6.9,5.4,0,0,动作/科幻/冒险,美国 / 中国大陆,英语 / 汉语普通话,2018-03-23,111,165149,30087,5.4
后来的我们,刘若英,5.9,8.4,6.7,7.2,0,袁媛,5.9,5.9,7.4,0,0,何昕明,5.9,6.5,7.4,0,0,井柏然,7.9,5.9,4.2,5.0,0,周冬雨,5.9,3.5,0,0,0,田壮壮,8.1,5.9,0,0,0,剧情/爱情,中国大陆,汉语普通话,2018-04-28,120,243973,28011,5.9
完美的他人,李宰圭,7.4,6.5,7.1,7.1,0,保罗·格诺维塞,7.4,6.5,6.3,8.5,6.3,0,0,0,0,0,0,柳海真,7.3,7.4,5.6,6.9,7.3,赵震雄,7.4,6.4,8.4,6.0,7.4,李瑞镇,8.5,7.4,7.2,5.8,0,剧情/喜剧,韩国,韩语,2018-10-31,115,8549,6011,7.4
词典,严宥娜,7.3,0,0,0,0,严宥娜,7.3,0,0,0,0,0,0,0,0,0,0,柳海真,7.3,7.4,5.6,6.9,7.3,尹启相,7.3,6.0,7.4,7.6,0,金弘波,7.3,7.5,7.9,8.4,7.3,剧情/历史,韩国,韩语,2019-01-09,135,667,1604,7.3
皇家酒店谋杀案,德鲁·高达,9.3,6.9,7.3,8.7,6.7,德鲁·高达,9.3,6.9,7.3,8.7,6.7,0,0,0,0,0,0,杰夫·布里吉斯,6.9,8.4,6.9,6.4,8.0,辛西娅·艾莉佛,6.9,6.3,8.8,8.7,0,达科塔·约翰逊,6.9,6.8,5.5,5.1,0,剧情/犯罪/悬疑/惊悚,美国,英语,2018-09-27,141,16386,10925,6.9
修女,科林·哈迪,5.9,5.7,0,0,0,加里·多伯曼,5.5,5.9,7.3,6.5,5.6,温子仁,7.7,5.9,6.1,0,0,德米安·比齐尔,5.9,7.3,0,0,0,泰莎·法米加,7.9,8.0,5.9,0,0,乔纳斯·布洛凯,5.9,6.2,7.7,0,0,悬疑/惊悚/恐怖,美国,英语 / 法语 / 罗马尼亚语 / 拉丁语,2018-09-07,96,26280,17553,5.9
大师兄,阚家伟,5.1,3.3,4.6,4.0,4.2,阚家伟,5.1,3.3,4.6,4.0,4.2,陈大利,5.6,5.1,6.6,6.3,0,甄子丹,2.6,5.6,5.1,7.2,5.6,陈乔恩,5.1,6.5,3.5,0,0,喻亢,2.6,5.1,3.7,0,0,喜剧/动作,中国大陆 / 香港,粤语,2018-08-24,100,23168,17999,5.1
玛丽女王,乔西·洛克,6.0,7.2,9.1,9.0,9.4,鲍尔·威利蒙,6.0,5.5,7.2,7.4,8.9,约翰·盖,6.0,0,0,0,0,西尔莎·罗南,6.0,7.0,6.5,6.0,7.3,玛格特·罗比,6.0,5.5,7.1,7.8,0,杰克·劳登,7.2,6.0,6.0,8.4,0,剧情/传记/历史,英国,英语,2018-12-07,124,895,6178,6.0
漂亮男孩,菲力斯·范·古宁根,6.2,6.0,7.5,7.4,0,菲力斯·范·古宁根,6.2,6.0,7.5,7.4,0,卢克·戴维斯,6.2,7.4,6.0,5.3,8.3,史蒂夫·卡瑞尔,6.7,5.8,6.2,0,0,蒂莫西·柴勒梅德,6.2,6.0,6.8,7.9,6.1,毛拉·蒂尔内,6.2,9.2,8.1,0,0,剧情,美国,英语,2018-09-07,120,5416,9973,6.2
妈妈咪鸭,赵锐,7.0,0,0,0,0,丁丁,7.0,3.7,7.6,7.4,0,包欧,7.0,0,0,0,0,赵路,6.6,7.0,0,0,0,武皓栋,7.0,0,0,0,0,殷筱瑜,7.0,5.2,0,0,0,喜剧/动画/冒险/家庭,中国大陆 / 美国,汉语普通话 / 英语,2018-03-09,90,14897,49252,7.0
沉默的教室,拉斯·克劳梅,8.4,7.0,0,0,0,迪特里希·加斯特卡,8.4,0,0,0,0,拉斯·克劳梅,8.4,7.0,0,0,0,乔纳斯·达斯勒,6.9,8.0,8.4,0,0,汤姆·格兰门兹,8.4,0,0,0,0,米夏埃尔·圭斯德克,8.4,7.6,5.4,0,0,剧情/历史,德国,德语,2018-03-01,111,8348,44287,8.4
野梨树,努里·比格·锡兰,8.2,8.1,7.6,7.6,0,阿克·阿克苏,8.2,0,0,0,0,埃布鲁·锡兰,8.2,8.1,7.6,7.6,7.5,岛吾·德米尔考,8.2,0,0,0,0,穆拉特·杰姆吉尔,8.2,0,0,0,0,本努·耶勒德热姆拉尔,8.2,0,0,0,0,剧情,土耳其 / 马其顿 / 法国 / 德国 / 波黑 / 保加利亚 / 瑞典,土耳其语,2018-05-18,188,5048,22576,8.2
宝贝儿,刘杰,5.2,5.4,6.5,6.7,7.2,刘杰,5.2,5.4,6.5,6.7,7.2,0,0,0,0,0,0,杨幂,5.2,4.7,3.4,0,0,郭京飞,7.9,4.2,5.2,4.6,0,李鸿其,5.2,5.9,6.9,5.0,6.6,剧情,中国大陆,汉语普通话,2018-09-09,96,31711,23840,5.2
致所有我曾爱过的男孩,苏珊·约翰逊,7.3,6.6,6.1,0,0,索菲娅·阿尔瓦雷斯,7.3,0,0,0,0,珍妮·汉,7.3,0,0,0,0,拉娜·康多,7.6,6.9,7.3,8.1,0,诺亚·琴蒂内奥,7.8,5.4,7.3,0,0,伊瑟尔·布罗萨德,7.1,7.3,5.8,7.1,0,爱情,美国,英语,2018-08-17,99,20128,16978,7.3
绿毛怪格林奇,亚罗·切尼,6.3,7.6,9.0,8.1,0,迈克尔·勒西厄尔,6.3,6.1,0,0,0,汤米·斯威德洛,6.3,6.8,0,0,0,本尼迪克特·康伯巴奇,7.7,6.3,6.3,7.7,0,卡梅伦·丝蕾,6.3,7.7,0,0,0,拉什达·琼斯,6.7,6.3,8.0,0,0,喜剧/动画/奇幻,法国 / 中国大陆 / 日本 / 美国,英语,2018-11-09,86,5703,9958,6.3
有熊谷守一在的地方,冲田修一,7.4,8.3,9.3,7.7,7.3,冲田修一,7.4,8.3,9.3,7.7,7.3,0,0,0,0,0,0,山崎努,6.7,7.9,8.3,8.1,5.9,树木希林,7.5,8.7,8.3,8.6,0,加濑亮,5.9,8.3,7.5,0,0,剧情,日本,日语,2018-04-10,100,7951,26092,8.3
乔纳斯,克里斯托夫·查理尔,7.3,0,0,0,0,克里斯托夫·查理尔,7.3,0,0,0,0,0,0,0,0,0,0,费利克斯·马利陶德,7.3,6.7,6.9,0,0,尼古拉斯·鲍文斯,7.3,0,0,0,0,汤米·李·巴克,7.3,4.5,0,0,0,剧情/爱情/同性,法国,法语,2018-09-13,82,1579,4293,7.3
假若比尔街能说话,巴里·詹金斯,6.8,8.1,7.3,0,0,巴里·詹金斯,6.8,8.1,7.3,0,0,詹姆斯·鲍德温,6.8,7.7,8.1,8.3,8.2,基基·莱恩,6.8,0,0,0,0,史蒂芬·詹姆士,7.4,6.8,7.5,0,0,雷吉娜·金,6.8,7.9,9.5,0,0,剧情/爱情/犯罪,美国,英语 / 西班牙语,2018-09-09,117,1106,6322,6.8
德鲁大叔,查尔斯·斯通三世,8.9,6.5,5.3,0,0,杰·朗吉诺,6.5,5.6,0,0,0,0,0,0,0,0,0,凯里·欧文,6.5,8.7,9.4,8.8,0,里尔·莱尔·哈瓦瑞,7.1,6.7,6.5,0,0,沙奎尔·奥尼尔,5.9,6.5,6.1,8.4,0,喜剧/运动,美国,英语,2018-06-29,103,12665,13497,6.5
大叔花样游泳队,奥利弗·帕克,6.7,5.7,7.1,6.4,6.8,0,0,0,0,0,0,0,0,0,0,0,0,鲁珀特·格雷夫斯,6.7,8.3,5.6,7.7,6.9,吉姆·卡特,6.7,7.1,6.6,8.8,0,夏洛特·莱利,6.9,8.6,6.7,7.3,0,喜剧/运动,英国,英语,2018-07-01,96,740,1302,6.7
你的婚礼,李锡根,7.2,0,0,0,0,李锡根,7.2,0,0,0,0,0,0,0,0,0,0,金英光,7.4,5.7,7.2,7.2,6.2,朴宝英,7.2,7.6,6.2,6.3,8.2,姜其永,7.5,5.5,7.2,8.0,0,剧情/爱情,韩国,韩语,2018-08-22,110,12076,10052,7.2
大汉十三将之血战疏勒城,回宇,5.7,4.3,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,谢苗,5.7,5.1,6.5,3.6,4.7,陈梦希,5.7,6.7,7.4,0,0,热依娜,5.7,5.8,0,0,0,历史,中国大陆,汉语普通话,2019-02-15,85,876,260,5.7
魔女,朴勋政,7.2,6.9,7.2,8.6,4.7,朴勋政,7.2,6.9,7.2,8.6,4.7,0,0,0,0,0,0,金多美,7.2,5.4,0,0,0,赵敏修,7.2,6.1,7.0,7.7,0,朴熙顺,5.0,5.3,7.2,6.8,0,动作/悬疑,韩国,韩语,2018-06-27,125,11947,13193,7.2
老人和枪,大卫·洛维,7.0,7.5,6.1,0,0,大卫·洛维,7.0,7.5,6.1,0,0,大卫·格恩,7.0,6.9,5.3,0,0,罗伯特·雷德福,7.0,7.8,6.2,6.5,0,茜茜·斯派塞克,7.4,7.0,7.7,8.4,7.5,卡西·阿弗莱克,7.0,7.5,7.2,0,0,剧情/喜剧/犯罪,美国,英语,2018-08-31,93,4720,7023,7.0
永恒之门,朱利安·施纳贝尔,6.0,6.6,0,0,0,让-克洛德·卡里埃,7.1,6.0,7.4,0,0,朱利安·施纳贝尔,6.0,6.6,0,0,0,威廉·达福,7.7,6.0,6.0,0,0,鲁伯特·弗兰德,7.1,6.0,7.3,8.8,0,奥斯卡·伊萨克,8.7,6.7,6.0,6.3,0,剧情/传记,瑞士 / 爱尔兰 / 英国 / 法国 / 美国,法语 / 英语,2018-09-03,110,938,4784,6.0
狂暴巨兽,布拉德·佩顿,6.4,5.8,7.1,7.0,0,瑞安·恩格尔,5.1,6.4,6.6,7.5,0,卡尔顿·库斯,8.1,6.4,7.1,8.7,7.8,道恩·强森,8.3,6.3,6.4,0,0,娜奥米·哈里斯,6.3,6.4,6.7,7.3,6.4,杰弗里·迪恩·摩根,7.9,6.4,6.6,8.1,0,动作/科幻/冒险,美国,英语,2018-04-13,107,107804,15952,6.4
最好的朋友,马丁·迪乌斯,7.0,6.5,7.9,0,0,马丁·迪乌斯,7.0,6.5,7.9,0,0,0,0,0,0,0,0,安杰洛·穆蒂·斯皮內塔,7.0,0,0,0,0,劳塔罗罗德里格斯,7.0,0,0,0,0,吉列尔莫·普宁,7.0,7.3,6.7,0,0,剧情/同性,阿根廷,西班牙语,2018-11-08,90,1411,5461,7.0
坏种,罗伯·劳,6.7,9.0,5.0,6.4,6.1,威廉·玛奇,6.7,7.9,0,0,0,巴尔巴拉·马歇尔,6.7,5.8,4.7,0,0,麦肯娜·格瑞丝,6.7,8.7,9.3,6.7,0,卡拉·布欧诺,8.1,6.7,5.5,8.8,0,罗伯·劳,6.7,9.0,5.0,6.4,6.1,剧情/悬疑/恐怖,美国,英语,2018-09-09,84,3770,6993,6.7
月光光心慌慌,大卫·戈登·格林,7.9,5.9,5.8,0,0,杰夫·弗拉德利,5.9,0,0,0,0,丹尼·麦克布莱德,5.9,5.8,6.1,0,0,杰米·李·柯蒂斯,6.1,5.9,7.2,0,0,朱迪·格雷尔,6.0,5.9,8.9,0,0,安迪·马蒂切克,5.9,0,0,0,0,惊悚/恐怖,美国,英语,2018-09-08,106,12326,9180,5.9
希斯特斯兄弟,雅克·欧迪亚,7.7,8.3,7.1,7.6,0,雅克·欧迪亚,7.7,8.3,7.1,7.6,0,托马斯·彼得葛恩,7.7,5.7,7.4,7.1,0,约翰·C·赖利,3.9,8.1,7.7,7.7,7.1,杰昆·菲尼克斯,7.7,5.9,6.0,6.0,0,杰克·吉伦哈尔,5.5,7.7,7.3,6.0,6.6,犯罪/西部/冒险,法国 / 西班牙 / 罗马尼亚 / 美国 / 比利时,英语,2018-09-02,121,5292,7702,7.7
阿拉姜色,松太加,7.6,7.7,7.6,7.6,7.6,松太加,7.6,7.7,7.6,7.6,7.6,扎西达娃,7.6,7.3,8.3,7.3,0,容中尔甲,7.6,0,0,0,0,尼玛颂宋,7.6,4.8,0,0,0,赛却加,7.6,0,0,0,0,剧情/家庭,中国大陆,藏语,2018-06-23,109,11136,13171,7.6
游戏之夜,约翰·弗朗西斯·戴利,7.1,7.4,7.1,6.1,8.6,马克·佩雷斯,7.1,7.5,6.6,6.1,0,0,0,0,0,0,0,杰森·贝特曼,8.7,7.8,7.1,8.2,0,瑞秋·麦克亚当斯,7.1,6.8,7.6,8.8,7.3,凯尔·钱德勒,7.7,7.1,7.9,7.3,8.4,喜剧/犯罪/悬疑,美国,英语,2018-02-23,100,34127,15682,7.1
塔巴德,拉希·阿尼尔·巴夫,7.4,0,0,0,0,米什·沙阿,7.4,0,0,0,0,阿德什·普拉萨德,7.4,0,0,0,0,索姆·沙,7.4,7.4,0,0,0,田蒂·马舍,7.4,0,0,0,0,安妮塔·戴特,7.4,0,0,0,0,剧情/奇幻/惊悚,印度,印地语,2018-08-29,104,3220,3915,7.4
罗宾汉,奥图·巴瑟赫斯特,5.4,8.9,9.4,8.8,0,本·钱德勒,5.4,0,0,0,0,戴维·詹姆斯·凯利,5.4,0,0,0,0,塔伦·埃格顿,8.4,5.4,5.3,6.9,6.9,杰米·福克斯,6.7,5.4,7.0,5.5,0,本·门德尔森,5.4,6.2,8.7,8.5,0,动作/冒险,美国,英语,2018-11-21,116,2184,1589,5.4
麻药王,禹民镐,5.6,7.7,6.4,5.7,0,禹民镐,5.6,7.7,6.4,5.7,0,0,0,0,0,0,0,宋康昊,5.6,6.5,8.4,9.2,7.3,曹政奭,6.3,5.6,7.6,6.9,7.4,裴斗娜,8.5,5.6,7.5,9.2,9.2,剧情/动作/犯罪,韩国,韩语,2018-12-19,139,4648,3284,5.6
边境杀手2：边境战士,斯特法诺·索利马,6.7,9.0,7.1,9.1,6.5,泰勒·谢里丹,6.7,9.1,6.7,7.8,8.0,0,0,0,0,0,0,本尼西奥·德尔·托罗,8.3,6.7,8.1,7.1,7.7,乔什·布洛林,6.7,7.3,8.1,5.8,0,伊莎贝拉·莫奈,7.9,6.7,6.1,4.9,0,剧情/动作/犯罪,美国 / 意大利,英语 / 西班牙语,2018-06-29,122,18506,12181,6.7
